server_id,sample_date,cpu_avg_pct,cpu_peak_pct,cpu_p95_pct,mem_avg_pct,mem_peak_pct,mem_p95_pct,disk_iops_avg,disk_iops_peak,disk_read_iops_avg,disk_write_iops_avg,disk_throughput_mbps_avg,net_in_gb,net_out_gb,net_in_peak_mbps,net_out_peak_mbps
srv-0009,2026-08-15,20.4,28.1,25.4,41.5,46.2,44.5,589.4,1365.8,412.6,176.8,17.68,5.843,12.032,5.3,9.8
srv-0009,2026-08-16,16.4,27.1,23.4,41.1,50.0,46.9,630.0,1446.5,441.0,189.0,18.9,3.723,18.333,1.4,18.2
srv-0009,2026-08-17,24.9,37.6,33.1,43.4,49.3,47.2,1094.0,2618.2,765.8,328.2,32.82,7.343,28.628,5.1,26.4
srv-0009,2026-08-18,32.4,45.1,40.6,44.2,53.9,50.5,1424.5,3643.0,997.2,427.4,42.74,9.362,30.88,4.5,23.9
srv-0009,2026-08-19,31.7,44.1,39.7,43.7,52.2,49.2,999.9,2349.5,699.9,300.0,30.0,5.798,14.312,4.4,12.1
srv-0009,2026-08-20,29.1,48.6,41.8,42.9,47.2,45.7,1152.2,3176.0,806.5,345.6,34.56,6.306,22.832,5.0,14.4
srv-0009,2026-08-21,27.3,73.1,57.1,42.5,46.8,45.3,711.3,3254.9,497.9,213.4,21.34,10.635,29.079,4.1,20.1
srv-0009,2026-08-22,15.9,24.8,21.7,40.6,45.3,43.6,707.8,1628.4,495.4,212.3,21.23,5.376,13.121,4.4,8.0
srv-0009,2026-08-23,18.9,31.6,27.1,41.2,49.4,46.5,796.8,1917.1,557.8,239.0,23.9,5.513,9.513,2.8,8.2
srv-0009,2026-08-24,26.1,32.8,30.5,42.7,45.0,44.2,920.8,2557.7,644.6,276.2,27.62,8.51,12.708,6.2,4.8
srv-0009,2026-08-25,26.5,35.9,32.6,44.0,49.2,47.4,1018.6,2406.7,713.0,305.6,30.56,8.451,26.956,6.1,12.7
srv-0009,2026-08-26,25.6,43.3,37.1,43.5,49.8,47.6,1230.8,2631.2,861.6,369.3,36.93,9.852,20.599,8.9,15.3
srv-0009,2026-08-27,32.1,45.1,40.5,43.8,47.6,46.2,903.3,2290.3,632.3,271.0,27.1,8.254,25.95,4.2,18.0
srv-0009,2026-08-28,25.8,36.7,32.9,42.5,48.7,46.5,1010.5,2414.7,707.3,303.1,30.31,7.782,23.409,5.5,14.4
srv-0009,2026-08-29,17.5,29.5,25.3,40.8,49.7,46.6,527.3,1465.5,369.1,158.2,15.82,4.958,16.963,4.5,10.2
srv-0009,2026-08-30,17.3,24.6,22.0,41.1,47.0,44.9,637.7,1340.5,446.4,191.3,19.13,3.518,9.725,2.5,8.9
srv-0009,2026-08-31,23.9,36.5,32.1,43.1,48.4,46.6,1085.4,2372.0,759.8,325.6,32.56,9.476,25.888,5.2,12.0
srv-0009,2026-09-01,22.6,30.4,27.7,42.9,52.3,49.0,1133.6,2595.6,793.5,340.1,34.01,8.628,18.309,4.6,8.5
srv-0009,2026-09-02,33.4,42.8,39.5,43.7,48.2,46.6,843.1,2347.8,590.2,252.9,25.29,7.69,19.049,6.9,12.6
srv-0009,2026-09-03,25.8,43.8,37.5,43.5,50.8,48.2,1077.1,2449.2,754.0,323.1,32.31,10.363,19.018,8.3,15.9
srv-0009,2026-09-04,25.0,39.2,34.2,43.1,46.9,45.6,751.1,2006.6,525.7,225.3,22.53,8.446,15.525,5.0,13.0
srv-0009,2026-09-05,21.7,27.7,25.6,41.4,48.2,45.8,661.6,1814.3,463.1,198.5,19.85,4.714,9.372,4.3,4.9
srv-0009,2026-09-06,17.0,24.7,22.0,40.7,49.5,46.4,742.8,2074.1,520.0,222.8,22.28,5.419,12.199,3.5,5.8
srv-0012,2026-08-08,28.6,35.8,33.3,44.5,51.5,49.0,172.0,400.2,94.6,77.4,8.6,2.178,5.448,1.0,4.7
srv-0012,2026-08-09,24.8,31.1,28.9,45.0,54.7,51.3,142.6,321.8,78.4,64.2,7.13,2.531,3.214,2.2,3.0
srv-0012,2026-08-10,38.3,59.7,52.2,46.0,49.0,47.9,182.6,480.4,100.4,82.2,9.13,2.943,5.279,2.5,3.4
srv-0012,2026-08-11,41.1,52.8,48.7,46.6,49.9,48.8,179.6,374.0,98.8,80.8,8.98,4.725,7.429,4.0,5.5
srv-0012,2026-08-12,43.1,73.0,62.6,47.4,53.5,51.4,218.3,585.0,120.1,98.2,10.92,3.084,4.685,1.6,3.0
srv-0012,2026-08-13,31.1,51.7,44.5,46.3,52.5,50.4,194.3,460.7,106.9,87.4,9.72,3.993,4.912,2.5,4.8
srv-0012,2026-08-14,40.6,59.1,52.6,46.6,51.3,49.6,249.1,580.2,137.0,112.1,12.45,3.289,5.138,1.8,4.1
srv-0012,2026-08-15,20.1,31.7,27.6,44.0,52.5,49.5,123.7,270.6,68.0,55.7,6.19,2.437,3.303,2.1,1.5
srv-0012,2026-08-16,23.9,37.1,32.5,43.9,52.4,49.4,125.3,312.9,68.9,56.4,6.27,2.723,3.687,2.2,3.2
srv-0012,2026-08-17,37.8,58.7,51.4,47.6,52.1,50.5,218.0,480.5,119.9,98.1,10.9,5.479,7.328,3.2,4.0
srv-0012,2026-08-18,38.0,59.1,51.7,47.8,52.6,50.9,302.3,845.0,166.3,136.0,15.11,4.242,5.768,1.9,3.5
srv-0012,2026-08-19,45.2,56.8,52.7,47.2,52.3,50.5,264.7,682.8,145.6,119.1,13.23,3.813,6.501,1.5,3.6
srv-0012,2026-08-20,45.1,60.1,54.8,47.4,57.4,53.9,177.1,348.7,97.4,79.7,8.86,5.414,4.665,3.8,3.4
srv-0012,2026-08-21,37.9,53.9,48.3,46.2,50.2,48.8,240.6,560.7,132.3,108.3,12.03,2.585,5.858,1.6,3.5
srv-0012,2026-08-22,27.1,35.5,32.5,45.1,48.3,47.2,179.2,476.6,98.5,80.6,8.96,2.25,5.343,1.7,3.7
srv-0012,2026-08-23,27.2,90.5,68.4,44.8,53.2,50.2,186.8,1020.7,102.8,84.1,9.34,5.384,9.418,2.3,8.6
srv-0012,2026-08-24,43.4,58.9,53.5,47.6,51.5,50.1,236.7,534.0,130.2,106.5,11.84,5.259,9.3,4.2,4.7
srv-0012,2026-08-25,36.2,58.5,50.7,47.0,52.0,50.2,210.9,528.7,116.0,94.9,10.55,4.347,4.958,2.1,4.1
srv-0012,2026-08-26,37.8,61.5,53.2,46.4,54.6,51.7,232.8,646.1,128.1,104.8,11.64,4.499,4.018,4.0,3.5
srv-0012,2026-08-27,37.2,56.5,49.8,47.5,51.9,50.4,292.3,632.1,160.8,131.5,14.61,4.359,6.276,3.1,5.1
srv-0012,2026-08-28,37.5,56.3,49.7,46.5,56.1,52.7,187.8,444.4,103.3,84.5,9.39,2.705,8.037,1.2,5.4
srv-0012,2026-08-29,21.4,36.2,31.0,44.1,52.0,49.3,133.4,280.5,73.4,60.0,6.67,1.738,3.829,0.7,3.4
srv-0012,2026-08-30,22.3,33.3,29.4,44.0,48.2,46.7,154.8,283.7,85.2,69.7,7.74,2.069,4.09,1.1,3.3
srv-0012,2026-08-31,41.3,56.8,51.4,47.8,51.7,50.3,270.4,742.5,148.7,121.7,13.52,3.058,9.103,2.5,6.8
srv-0012,2026-09-01,47.5,73.1,64.1,47.5,51.5,50.1,217.9,511.5,119.8,98.1,10.89,2.738,4.205,1.8,2.3
srv-0012,2026-09-02,33.3,46.7,42.0,46.0,48.5,47.6,185.3,506.4,101.9,83.4,9.26,4.415,6.865,1.7,2.9
srv-0012,2026-09-03,34.9,57.2,49.4,47.0,49.4,48.6,227.3,582.7,125.0,102.3,11.37,3.266,5.429,1.5,5.1
srv-0012,2026-09-04,41.7,56.7,51.4,47.9,53.1,51.3,302.2,748.6,166.2,136.0,15.11,3.478,4.986,3.1,3.9
srv-0012,2026-09-05,29.3,48.1,41.6,44.6,48.7,47.3,147.0,294.9,80.9,66.2,7.35,2.914,5.556,2.4,3.6
srv-0012,2026-09-06,31.9,45.3,40.6,45.0,48.6,47.3,142.9,387.8,78.6,64.3,7.14,1.747,5.566,1.2,4.2
srv-0014,2026-08-08,19.2,28.3,25.1,81.5,95.0,90.3,10387.5,21975.6,7271.3,3116.3,311.63,1.848,2.26,0.9,1.6
srv-0014,2026-08-09,19.5,24.8,23.0,80.2,97.8,91.6,9436.6,19321.1,6605.6,2831.0,283.1,1.752,1.077,1.0,0.7
srv-0014,2026-08-10,31.4,41.0,37.7,84.9,97.5,93.1,11533.6,25421.4,8073.5,3460.1,346.01,2.421,3.068,1.1,2.2
srv-0014,2026-08-11,23.0,33.8,30.0,83.5,93.3,89.9,15730.0,29574.6,11011.0,4719.0,471.9,3.137,2.161,2.0,1.9
srv-0014,2026-08-12,28.5,43.7,38.3,84.5,99,93.9,18032.5,35711.2,12622.8,5409.8,540.98,4.004,2.58,3.7,1.2
srv-0014,2026-08-13,31.6,87.8,68.1,86.6,99,94.7,20035.1,76902.2,14024.6,6010.5,601.05,8.512,5.06,4.2,4.0
srv-0014,2026-08-14,28.5,37.2,34.2,83.9,99,93.7,16495.3,43335.2,11546.7,4948.6,494.86,2.817,1.989,1.8,1.7
srv-0014,2026-08-15,22.2,36.7,31.6,81.1,91.1,87.6,11384.9,26697.5,7969.4,3415.5,341.55,2.911,1.35,1.8,1.3
srv-0014,2026-08-16,19.4,30.2,26.4,80.1,90.6,87.0,9512.9,22663.1,6659.0,2853.9,285.39,2.168,1.374,2.0,1.1
srv-0014,2026-08-17,24.9,35.9,32.1,83.5,89.2,87.2,13057.3,32346.8,9140.1,3917.2,391.72,3.847,1.473,2.9,1.5
srv-0014,2026-08-18,29.8,38.3,35.3,86.1,95.5,92.2,16600.1,31874.7,11620.1,4980.0,498.0,3.884,3.078,3.5,1.3
srv-0014,2026-08-19,32.6,55.1,47.2,85.4,99,94.3,19327.1,46962.4,13529.0,5798.1,579.81,2.788,2.638,1.8,1.8
srv-0014,2026-08-20,31.0,42.7,38.6,86.0,99,94.5,15005.2,31399.9,10503.6,4501.5,450.15,4.499,2.699,2.3,2.4
srv-0014,2026-08-21,30.9,46.3,40.9,87.0,95.3,92.4,18815.0,45840.4,13170.5,5644.5,564.45,2.624,2.084,2.4,1.5
srv-0014,2026-08-22,21.4,29.6,26.7,81.5,96.7,91.4,9467.5,17382.6,6627.2,2840.2,284.02,1.577,1.657,1.0,1.0
srv-0014,2026-08-23,20.6,33.1,28.7,80.4,94.9,89.8,10957.0,28952.8,7669.9,3287.1,328.71,1.889,1.536,0.7,1.1
srv-0014,2026-08-24,29.5,40.2,36.5,83.5,94.2,90.4,10893.6,30275.3,7625.5,3268.1,326.81,3.806,2.207,1.9,1.9
srv-0014,2026-08-25,24.1,38.7,33.6,84.1,99,93.8,16344.5,32330.3,11441.1,4903.3,490.33,3.156,2.581,2.4,2.2
srv-0014,2026-08-26,33.2,92.8,72.0,86.7,94.2,91.6,15156.8,64369.5,10609.7,4547.0,454.7,5.722,3.004,4.7,2.3
srv-0014,2026-08-27,32.7,81.0,64.1,84.8,93.5,90.5,15844.5,62885.2,11091.2,4753.4,475.34,4.132,4.985,1.8,2.9
srv-0014,2026-08-28,26.7,35.6,32.5,83.7,98.7,93.5,13643.4,33631.4,9550.4,4093.0,409.3,2.874,2.222,2.4,2.0
srv-0014,2026-08-29,16.4,21.9,20.0,80.4,86.0,84.0,9094.4,24517.6,6366.1,2728.3,272.83,2.166,1.167,1.6,0.4
srv-0014,2026-08-30,21.7,29.2,26.6,81.0,89.7,86.6,9747.7,24979.4,6823.4,2924.3,292.43,2.142,1.196,1.1,0.8
srv-0014,2026-08-31,37.3,50.1,45.6,86.8,99,94.7,17294.5,48344.3,12106.2,5188.4,518.84,4.279,2.223,2.5,1.1
srv-0014,2026-09-01,27.4,36.4,33.3,84.9,92.2,89.7,18027.6,48025.0,12619.3,5408.3,540.83,2.504,3.109,1.9,2.6
srv-0014,2026-09-02,25.8,38.7,34.1,84.5,90.9,88.6,13018.7,31407.7,9113.1,3905.6,390.56,3.927,2.591,3.3,2.3
srv-0014,2026-09-03,24.8,41.4,35.6,83.6,96.6,92.1,16380.7,32786.2,11466.5,4914.2,491.42,3.182,1.899,2.3,1.9
srv-0014,2026-09-04,28.3,44.7,39.0,83.6,94.2,90.5,13196.4,25194.7,9237.5,3958.9,395.89,2.666,2.622,1.7,2.2
srv-0014,2026-09-05,19.1,30.2,26.3,80.0,95.2,89.9,9812.5,19730.1,6868.7,2943.7,294.37,2.122,1.098,1.4,0.4
srv-0014,2026-09-06,16.1,24.4,21.5,80.2,96.7,90.9,10795.3,29540.5,7556.7,3238.6,323.86,2.281,0.965,1.2,0.9
srv-0016,2026-08-08,18.2,29.6,25.6,55.3,62.3,59.8,19.8,48.9,10.9,8.9,0.99,1.409,10.435,1.3,6.4
srv-0016,2026-08-09,14.9,19.9,18.1,54.6,60.7,58.5,16.1,33.1,8.8,7.2,0.8,0.948,5.068,0.7,4.6
srv-0016,2026-08-10,24.8,38.9,34.0,57.8,70.3,65.9,30.8,85.9,16.9,13.9,1.54,2.191,6.81,1.3,3.1
srv-0016,2026-08-11,27.0,40.9,36.0,58.3,63.5,61.7,29.7,59.4,16.3,13.4,1.48,1.226,10.762,1.1,8.0
srv-0016,2026-08-12,27.1,41.1,36.2,57.0,63.6,61.3,17.8,39.7,9.8,8.0,0.89,1.568,11.056,0.9,8.5
srv-0016,2026-08-13,32.8,48.5,43.0,58.8,61.8,60.7,25.7,70.0,14.1,11.6,1.28,2.093,11.318,1.6,10.7
srv-0016,2026-08-14,26.2,36.3,32.7,57.9,65.5,62.8,31.2,70.4,17.2,14.0,1.56,1.881,12.064,1.4,10.0
srv-0016,2026-08-15,17.3,28.6,24.7,54.7,57.9,56.8,18.6,49.6,10.2,8.4,0.93,1.015,7.969,0.4,7.0
srv-0016,2026-08-16,19.2,61.0,46.4,54.8,59.1,57.6,17.9,85.7,9.8,8.0,0.89,2.037,13.448,1.9,13.0
srv-0016,2026-08-17,33.4,48.9,43.5,58.8,66.5,63.8,35.0,83.0,19.2,15.7,1.75,1.696,8.047,1.0,5.7
srv-0016,2026-08-18,31.7,39.8,37.0,58.5,63.3,61.6,24.9,59.9,13.7,11.2,1.24,2.22,9.024,2.0,5.5
srv-0016,2026-08-19,26.5,37.8,33.9,58.7,66.5,63.8,33.8,74.9,18.6,15.2,1.69,1.576,12.224,0.8,12.1
srv-0016,2026-08-20,29.2,44.2,39.0,57.5,61.6,60.1,22.5,58.5,12.4,10.1,1.12,1.515,11.85,1.3,8.1
srv-0016,2026-08-21,21.4,34.4,29.9,56.9,63.8,61.4,20.9,44.7,11.5,9.4,1.04,1.067,13.282,0.8,9.7
srv-0016,2026-08-22,18.0,23.6,21.6,54.3,62.6,59.7,17.9,40.7,9.9,8.1,0.9,1.271,5.298,0.5,4.4
srv-0016,2026-08-23,21.8,30.1,27.2,55.4,59.6,58.1,15.7,43.1,8.6,7.1,0.78,1.595,9.396,1.0,5.5
srv-0016,2026-08-24,23.6,35.2,31.1,56.5,68.6,64.4,19.5,49.4,10.7,8.8,0.97,1.861,11.157,1.5,5.8
srv-0016,2026-08-25,26.9,36.8,33.3,57.6,63.8,61.6,25.3,60.1,13.9,11.4,1.26,2.17,14.208,1.8,11.2
srv-0016,2026-08-26,23.4,30.0,27.7,56.9,65.0,62.2,29.1,70.5,16.0,13.1,1.46,1.01,10.046,0.6,7.0
srv-0016,2026-08-27,28.3,48.0,41.1,58.9,70.0,66.1,25.9,68.6,14.2,11.7,1.3,1.976,13.689,1.7,12.7
srv-0016,2026-08-28,23.1,37.6,32.5,56.5,66.1,62.7,20.4,49.8,11.2,9.2,1.02,1.145,12.348,0.9,6.5
srv-0016,2026-08-29,19.7,26.5,24.1,55.3,67.1,62.9,18.0,41.4,9.9,8.1,0.9,0.961,8.211,0.4,3.7
srv-0016,2026-08-30,19.5,33.0,28.3,55.1,57.8,56.9,20.2,36.4,11.1,9.1,1.01,1.048,5.591,0.9,3.7
srv-0016,2026-08-31,27.8,37.0,33.8,57.7,62.3,60.7,26.2,64.2,14.4,11.8,1.31,2.136,11.07,1.4,6.9
srv-0016,2026-09-01,24.5,32.7,29.8,56.6,66.8,63.2,18.4,41.6,10.1,8.3,0.92,1.188,7.905,0.6,6.9
srv-0016,2026-09-02,22.3,32.5,28.9,57.3,64.2,61.8,27.7,75.6,15.3,12.5,1.39,1.084,12.669,0.8,5.0
srv-0016,2026-09-03,22.4,31.5,28.3,56.5,68.2,64.1,24.5,46.1,13.5,11.0,1.22,1.108,11.158,0.5,4.7
srv-0016,2026-09-04,29.9,41.1,37.2,58.7,66.8,64.0,31.2,75.9,17.2,14.0,1.56,2.37,8.302,1.7,6.1
srv-0016,2026-09-05,13.2,19.6,17.3,53.9,64.9,61.0,14.0,30.3,7.7,6.3,0.7,0.754,6.873,0.5,3.4
srv-0016,2026-09-06,16.5,23.8,21.3,54.7,60.8,58.7,18.5,50.4,10.2,8.3,0.92,1.037,6.622,0.5,5.5
srv-0017,2026-08-08,4.7,6.9,6.1,46.3,56.4,52.9,53.3,124.5,29.3,24.0,2.67,1.494,7.484,0.8,4.0
srv-0017,2026-08-09,4.9,8.2,7.1,46.8,54.4,51.8,64.1,119.4,35.2,28.8,3.2,1.178,7.968,0.7,4.8
srv-0017,2026-08-10,7.2,26.6,19.8,48.4,58.9,55.2,116.8,619.9,64.2,52.5,5.84,3.631,23.284,1.4,14.7
srv-0017,2026-08-11,7.4,26.6,19.9,49.7,59.4,56.0,130.3,758.4,71.7,58.6,6.51,3.16,39.876,1.3,31.5
srv-0017,2026-08-12,5.6,18.6,14.1,48.1,51.4,50.2,105.5,439.0,58.0,47.5,5.28,2.424,26.311,1.4,24.4
srv-0017,2026-08-13,7.0,11.7,10.0,49.6,56.6,54.2,130.4,311.6,71.7,58.7,6.52,1.506,10.389,1.1,9.6
srv-0017,2026-08-14,5.8,9.6,8.2,48.0,51.6,50.3,102.5,187.2,56.4,46.1,5.12,1.453,10.535,0.6,7.9
srv-0017,2026-08-15,5.2,8.5,7.3,46.6,52.7,50.6,59.9,110.2,32.9,26.9,2.99,1.027,9.439,0.5,5.3
srv-0017,2026-08-16,5.1,8.2,7.1,47.1,53.5,51.3,77.2,144.5,42.5,34.7,3.86,1.731,9.456,0.8,9.3
srv-0017,2026-08-17,6.5,8.9,8.1,48.8,58.5,55.1,111.4,210.9,61.3,50.1,5.57,1.591,7.601,1.2,5.0
srv-0017,2026-08-18,6.8,9.2,8.4,49.6,55.2,53.2,99.8,270.8,54.9,44.9,4.99,2.472,10.921,1.0,8.9
srv-0017,2026-08-19,6.3,10.3,8.9,48.5,56.8,53.9,80.9,168.2,44.5,36.4,4.05,1.591,13.82,1.1,10.5
srv-0017,2026-08-20,6.8,9.7,8.7,48.1,56.3,53.5,75.4,154.3,41.5,34.0,3.77,1.513,8.024,1.1,6.5
srv-0017,2026-08-21,8.0,11.0,10.0,49.2,55.0,52.9,99.4,270.6,54.7,44.8,4.97,1.513,15.852,1.4,15.2
srv-0017,2026-08-22,3.6,5.0,4.5,45.8,48.4,47.5,57.4,146.6,31.6,25.8,2.87,1.306,7.702,0.7,4.6
srv-0017,2026-08-23,4.5,5.7,5.3,46.2,50.5,49.0,54.1,113.5,29.7,24.3,2.7,1.014,7.603,0.9,3.0
srv-0017,2026-08-24,6.3,8.2,7.5,48.4,58.6,55.0,82.5,179.3,45.4,37.1,4.13,2.244,9.045,1.9,8.9
srv-0017,2026-08-25,7.3,9.3,8.6,49.2,57.3,54.5,80.4,178.2,44.2,36.2,4.02,2.008,11.216,0.8,8.7
srv-0017,2026-08-26,8.0,11.2,10.1,49.9,53.4,52.2,117.9,266.2,64.8,53.0,5.89,1.456,11.132,0.8,4.1
srv-0017,2026-08-27,6.8,10.1,8.9,48.5,53.6,51.8,77.1,203.1,42.4,34.7,3.86,1.581,14.63,0.7,14.1
srv-0017,2026-08-28,7.0,11.3,9.8,48.7,55.1,52.9,122.7,251.7,67.5,55.2,6.13,2.449,11.824,2.1,10.6
srv-0017,2026-08-29,3.8,5.0,4.6,45.8,53.8,51.0,53.1,129.8,29.2,23.9,2.66,0.874,4.898,0.5,3.1
srv-0017,2026-08-30,4.4,5.9,5.4,46.1,50.6,49.0,75.1,207.0,41.3,33.8,3.75,0.75,8.21,0.7,3.6
srv-0017,2026-08-31,6.7,11.0,9.5,48.5,59.0,55.3,79.4,197.6,43.7,35.7,3.97,1.224,7.435,0.6,3.6
srv-0017,2026-09-01,6.9,9.2,8.4,48.8,57.5,54.4,106.8,281.6,58.7,48.1,5.34,1.446,13.913,1.3,11.0
srv-0017,2026-09-02,6.5,8.7,7.9,48.8,55.3,53.1,87.0,172.0,47.8,39.1,4.35,2.176,11.323,1.1,5.1
srv-0017,2026-09-03,6.2,9.5,8.4,48.3,53.5,51.7,96.8,227.4,53.3,43.6,4.84,1.492,6.894,1.3,5.9
srv-0017,2026-09-04,6.3,10.6,9.1,49.1,58.7,55.3,113.4,219.0,62.4,51.0,5.67,2.267,7.46,1.6,2.8
srv-0017,2026-09-05,3.9,5.8,5.1,46.4,51.2,49.5,80.9,209.4,44.5,36.4,4.04,0.792,7.877,0.6,5.2
srv-0017,2026-09-06,4.3,6.8,5.9,46.4,56.5,53.0,79.5,153.0,43.7,35.8,3.97,0.889,8.894,0.5,4.2
srv-0018,2026-08-08,3.9,4.9,4.6,79.4,93.1,88.3,198.6,541.3,109.2,89.4,9.93,3.53,3.66,2.6,1.7
srv-0018,2026-08-09,4.3,7.1,6.2,79.0,86.2,83.7,189.5,384.6,104.2,85.3,9.48,3.55,1.606,1.4,1.1
srv-0018,2026-08-10,5.9,9.3,8.1,80.9,93.0,88.8,190.4,454.4,104.7,85.7,9.52,3.609,2.261,1.6,1.3
srv-0018,2026-08-11,5.2,6.7,6.2,81.8,88.0,85.8,167.5,309.2,92.1,75.4,8.37,2.715,4.172,1.2,3.2
srv-0018,2026-08-12,5.1,7.3,6.6,81.3,87.7,85.5,209.3,507.7,115.1,94.2,10.46,4.649,2.042,3.8,1.6
srv-0018,2026-08-13,6.9,21.1,16.2,83.7,92.3,89.3,283.7,1218.1,156.0,127.7,14.18,6.2,6.472,3.0,5.8
srv-0018,2026-08-14,5.8,8.1,7.3,82.3,97.5,92.2,243.1,474.1,133.7,109.4,12.15,2.86,4.633,1.9,1.8
srv-0018,2026-08-15,3.7,5.6,4.9,78.3,85.1,82.7,118.8,267.0,65.3,53.5,5.94,2.207,2.841,1.7,2.4
srv-0018,2026-08-16,3.2,4.9,4.3,77.7,89.0,85.0,156.6,398.9,86.1,70.5,7.83,1.909,1.378,1.5,1.1
srv-0018,2026-08-17,6.3,8.5,7.7,83.9,99,93.7,196.3,476.7,107.9,88.3,9.81,6.109,4.691,5.2,2.5
srv-0018,2026-08-18,6.1,10.0,8.6,81.3,85.5,84.1,242.5,559.7,133.4,109.1,12.12,4.944,3.558,2.9,3.1
srv-0018,2026-08-19,6.1,8.6,7.8,81.4,92.0,88.3,178.2,393.0,98.0,80.2,8.91,2.485,3.992,1.9,2.6
srv-0018,2026-08-20,6.4,9.8,8.6,81.5,85.8,84.3,214.5,480.0,118.0,96.5,10.73,2.814,3.49,1.1,2.8
srv-0018,2026-08-21,5.6,8.5,7.5,81.1,92.1,88.2,193.7,471.7,106.6,87.2,9.69,3.556,3.682,2.4,2.0
srv-0018,2026-08-22,3.2,4.8,4.2,77.2,93.4,87.7,140.2,335.6,77.1,63.1,7.01,3.199,2.398,1.5,1.8
srv-0018,2026-08-23,3.7,6.1,5.3,77.3,86.5,83.2,133.0,319.9,73.2,59.9,6.65,3.248,1.348,1.9,1.0
srv-0018,2026-08-24,6.4,9.3,8.3,83.8,92.4,89.4,219.0,505.5,120.5,98.6,10.95,5.695,3.185,2.6,3.0
srv-0018,2026-08-25,6.2,7.9,7.3,81.9,91.1,87.9,187.0,465.2,102.8,84.1,9.35,3.085,2.471,2.4,2.0
srv-0018,2026-08-26,6.8,10.6,9.3,84.0,90.0,87.9,259.9,688.2,143.0,117.0,13.0,3.105,5.517,1.9,3.7
srv-0018,2026-08-27,6.3,9.4,8.3,81.6,89.7,86.9,171.6,452.7,94.4,77.2,8.58,4.787,2.988,3.7,1.7
srv-0018,2026-08-28,6.5,8.4,7.7,82.5,99,93.2,259.2,488.4,142.5,116.6,12.96,4.34,4.629,2.2,4.2
srv-0018,2026-08-29,3.9,5.1,4.7,78.7,85.7,83.3,155.8,345.4,85.7,70.1,7.79,2.717,2.934,1.8,1.5
srv-0018,2026-08-30,3.7,6.1,5.2,78.7,83.5,81.8,132.2,326.6,72.7,59.5,6.61,2.908,2.319,1.6,2.2
srv-0018,2026-08-31,6.7,9.9,8.8,82.5,89.4,87.0,166.2,414.2,91.4,74.8,8.31,5.197,2.419,4.8,2.3
srv-0018,2026-09-01,7.5,12.2,10.5,84.2,97.4,92.8,235.0,505.9,129.2,105.7,11.75,3.402,4.112,1.9,2.8
srv-0018,2026-09-02,5.9,7.9,7.2,82.9,88.5,86.6,167.7,350.7,92.2,75.5,8.38,5.382,4.648,3.5,2.1
srv-0018,2026-09-03,6.5,8.2,7.6,82.5,94.1,90.1,187.3,456.2,103.0,84.3,9.36,3.387,4.678,2.5,2.1
srv-0018,2026-09-04,4.6,7.7,6.7,80.8,95.4,90.3,213.6,598.0,117.5,96.1,10.68,2.567,3.108,1.8,2.3
srv-0018,2026-09-05,2.9,4.6,4.0,77.1,92.7,87.2,138.6,364.5,76.2,62.4,6.93,2.979,1.406,2.3,1.2
srv-0018,2026-09-06,4.3,6.3,5.6,78.7,92.4,87.6,153.1,415.2,84.2,68.9,7.65,2.41,3.089,1.6,3.1
srv-0019,2026-08-08,7.9,12.5,10.9,29.3,35.4,33.3,578.0,1429.8,317.9,260.1,28.9,4.743,1.626,3.1,1.5
srv-0019,2026-08-09,8.2,10.8,9.9,29.5,34.6,32.8,606.5,1276.5,333.6,272.9,30.33,3.655,2.154,3.2,1.1
srv-0019,2026-08-10,9.0,25.7,19.9,30.1,34.6,33.0,753.8,3865.9,414.6,339.2,37.69,8.03,5.003,5.8,3.9
srv-0019,2026-08-11,11.9,18.8,16.4,31.5,35.8,34.3,1001.9,2782.2,551.1,450.9,50.1,5.127,4.901,4.6,3.7
srv-0019,2026-08-12,13.6,20.3,17.9,31.0,34.6,33.3,702.9,1897.3,386.6,316.3,35.14,6.043,2.703,4.8,2.5
srv-0019,2026-08-13,12.9,18.0,16.2,30.6,34.6,33.2,856.6,1641.7,471.1,385.5,42.83,5.116,2.106,4.0,1.1
srv-0019,2026-08-14,12.4,20.4,17.6,31.1,37.0,34.9,1018.2,2692.7,560.0,458.2,50.91,8.071,3.185,5.0,2.5
srv-0019,2026-08-15,8.2,10.7,9.8,29.3,32.6,31.5,493.2,1263.6,271.2,221.9,24.66,4.31,2.767,3.6,1.2
srv-0019,2026-08-16,8.3,11.3,10.3,29.2,34.1,32.4,405.5,810.0,223.0,182.5,20.27,3.319,2.887,2.6,1.2
srv-0019,2026-08-17,11.5,19.4,16.6,30.5,36.2,34.2,816.5,1771.8,449.1,367.4,40.82,3.728,4.223,3.3,3.7
srv-0019,2026-08-18,10.6,14.8,13.3,30.2,31.9,31.3,603.2,1636.2,331.8,271.5,30.16,5.959,3.979,2.6,2.7
srv-0019,2026-08-19,11.6,16.8,15.0,30.4,36.9,34.6,678.3,1521.0,373.1,305.2,33.92,3.286,3.423,1.3,3.0
srv-0019,2026-08-20,9.7,14.3,12.7,30.1,34.6,33.0,503.6,1325.3,277.0,226.6,25.18,5.371,2.817,3.0,2.4
srv-0019,2026-08-21,11.8,31.3,24.5,30.9,33.4,32.5,876.9,3635.1,482.3,394.6,43.84,14.211,6.089,5.9,5.2
